Alam,Hiburan,Kuliner,Olahraga,Rekreasi,Religius,Sejarah Edukasi,Seni Budaya
1.0,0.5,0.2016,0.0,0.3205,0.21400000000000002,0.603,0.601
0.6799999999999999,0.6799999999999999,0.2116,0.0,0.3335,0.21200000000000002,0.603,0.678
0.605,0.6799999999999999,0.2116,0.0,0.308,0.21200000000000002,0.603,0.6769999999999999
0.604,0.679,0.21200000000000002,0.0,0.466,0.21200000000000002,0.603,0.6769999999999999
1.0,0.679,0.2116,0.0,0.466,0.21200000000000002,0.603,0.6769999999999999
0.605,0.679,0.2116,0.0,0.466,0.21200000000000002,0.603,0.6769999999999999
0.6799999999999999,0.6799999999999999,0.2116,0.0,0.466,0.21200000000000002,0.603,0.6769999999999999
0.6799999999999999,0.6799999999999999,0.3392,0.0,0.466,0.21200000000000002,0.603,0.6769999999999999
0.605,0.679,0.2116,0.0,0.466,0.21200000000000002,0.603,0.6769999999999999
0.604,0.679,0.2116,0.0,0.466,0.21200000000000002,0.603,0.6769999999999999
0.605,0.6799999999999999,0.2116,0.0,0.308,0.21200000000000002,0.603,0.6769999999999999
1.0,0.6799999999999999,0.2116,0.0,0.2555,0.21200000000000002,0.526,0.6769999999999999
0.605,0.679,0.2116,0.0,0.3075,0.21200000000000002,0.603,0.601
0.605,0.679,0.2116,0.0,0.308,0.21400000000000002,0.603,0.6
0.605,0.5740000000000001,0.3384,0.0,0.3085,0.21400000000000002,0.604,0.599
0.606,0.678,0.28359999999999996,0.0,0.497,0.21400000000000002,0.604,0.5980000000000001
0.606,0.572,0.2828,0.0,0.40800000000000003,0.21600000000000003,0.605,0.597
0.607,0.571,0.2828,0.0,0.4125,0.21600000000000003,0.606,0.597
0.608,0.5700000000000001,0.3592,0.0,0.41100000000000003,0.21800000000000003,0.607,0.596
0.61,0.5690000000000001,0.3588,0.0,0.40199999999999997,0.22000000000000003,0.607,0.596
0.6849999999999999,0.374,0.3588,0.0,0.403,0.358,0.608,0.596
0.686,0.372,0.504,0.0,0.40149999999999997,0.36,0.609,0.604
0.686,0.371,0.3324,0.0,0.40499999999999997,0.362,0.389,0.604
0.5,0.37,0.3312,0.0,0.6545,0.23399999999999999,0.391,0.603
0.5,0.568,0.3308,0.0,0.4885,0.236,0.393,0.5690000000000001
0.5,0.567,0.32999999999999996,0.0,0.4875,0.23399999999999999,0.614,0.603
0.5,0.476,0.3296,0.0,0.487,0.23399999999999999,0.615,0.601
0.5,0.472,0.32839999999999997,0.0,0.479,0.236,0.616,0.604
0.5,0.471,0.3276,0.0,0.477,0.236,0.617,0.6639999999999999
0.5,0.47000000000000003,0.3268,0.0,0.39649999999999996,0.238,0.55,0.567
0.5,0.46900000000000003,0.32599999999999996,0.0,0.404,0.24,0.5509999999999999,0.635
0.5,0.485,0.3252,0.0,0.40449999999999997,0.242,0.553,0.5660000000000001
0.5,0.466,0.3244,0.0,0.40449999999999997,0.244,0.554,0.5660000000000001
0.5,0.46299999999999997,0.3236,0.0,0.40499999999999997,0.246,0.5559999999999999,0.5650000000000001
0.5,0.462,0.32280000000000003,0.0,0.40499999999999997,0.248,0.404,0.5650000000000001
0.5,0.45999999999999996,0.3216,0.0,0.40549999999999997,0.25,0.40599999999999997,0.631
0.5,0.45099999999999996,0.32080000000000003,0.0,0.40599999999999997,0.252,0.40800000000000003,0.63
0.5,0.663,0.19519999999999998,0.0,0.40599999999999997,0.254,0.484,0.5650000000000001
0.5,0.662,0.31920000000000004,0.0,0.40650000000000003,0.254,0.43899999999999995,0.629
1.0,0.6519999999999999,0.19319999999999998,0.0,0.40650000000000003,0.256,0.43899999999999995,0.5860000000000001
1.0,0.6599999999999999,0.1924,0.0,0.40700000000000003,0.258,0.596,0.648
1.0,0.651,0.19119999999999998,0.0,0.40700000000000003,0.26,0.597,0.584
0.637,0.337,0.19039999999999999,0.0,0.40750000000000003,0.264,0.643,0.584
0.6950000000000001,0.335,0.18919999999999998,0.0,0.40750000000000003,0.264,0.517,0.584
0.576,0.333,0.18839999999999998,0.0,0.433,0.268,0.517,0.584
0.355,0.33199999999999996,0.1876,0.0,0.4335,0.268,0.519,0.642
0.58,0.32999999999999996,0.18680000000000002,0.11599999999999999,0.434,0.27,0.377,0.642
0.581,0.329,0.186,0.0,0.4345,0.272,0.378,0.641
0.5820000000000001,0.642,0.18560000000000001,0.0,0.36150000000000004,0.27599999999999997,0.378,0.488
0.584,0.327,0.1844,0.0,0.43550000000000005,0.27799999999999997,0.38,0.638
0.584,0.639,0.1916,0.0,0.48150000000000004,0.282,0.38,0.637
0.5860000000000001,0.32599999999999996,0.1824,0.0,0.48150000000000004,0.284,0.5269999999999999,0.636
0.72,0.305,0.1816,0.0,0.488,0.288,0.53,0.635
0.709,0.305,0.1804,0.1,0.481,0.292,0.53,0.485
0.7110000000000001,0.304,0.18,0.10200000000000001,0.481,0.292,0.49800000000000005,0.634
0.725,0.322,0.17880000000000001,0.10400000000000001,0.48650000000000004,0.288,0.23900000000000002,0.485
0.5940000000000001,0.331,0.17880000000000001,0.10400000000000001,0.4805,0.292,0.23900000000000002,0.632
0.597,0.317,0.17880000000000001,0.10400000000000001,0.481,0.12,0.629,0.631
0.692,0.327,0.1768,0.10600000000000001,0.48,0.122,0.238,0.634
0.724,0.325,0.1972,0.10800000000000001,0.43550000000000005,0.122,0.502,0.487
0.724,0.323,0.2152,0.11000000000000001,0.48600000000000004,0.122,0.24,0.628
0.748,0.321,0.21480000000000002,0.11599999999999999,0.441,0.122,0.8949999999999999,0.63
0.748,0.321,0.21400000000000002,0.11000000000000001,0.26949999999999996,0.122,0.8949999999999999,0.626
0.749,0.319,0.2136,0.11200000000000002,0.27,0.122,0.509,0.625
0.749,0.306,0.36360000000000003,0.11200000000000002,0.269,0.124,0.898,0.624
0.306,0.304,0.3628,0.11399999999999999,0.26949999999999996,0.124,0.898,0.623
0.306,0.3,0.36160000000000003,0.11599999999999999,0.27,0.124,0.509,0.621
0.307,0.29900000000000004,0.36160000000000003,0.11599999999999999,0.26949999999999996,0.126,0.51,0.62
0.309,0.296,0.36160000000000003,0.118,0.26949999999999996,0.126,0.512,0.619
0.29,0.29300000000000004,0.3608,0.118,0.27,0.128,0.244,0.617
0.292,0.29100000000000004,0.3608,0.27599999999999997,0.255,0.322,0.24100000000000002,0.615
0.294,0.288,0.3604,0.242,0.27,0.32599999999999996,0.514,0.614
0.29700000000000004,0.28500000000000003,0.36,0.386,0.2705,0.32999999999999996,0.24100000000000002,0.612
0.34700000000000003,0.282,0.27799999999999997,0.268,0.2615,0.33399999999999996,0.518,0.61
0.324,0.27999999999999997,0.4164,0.27,0.2615,0.33799999999999997,0.52,0.608
0.352,0.27599999999999997,0.40759999999999996,0.266,0.261,0.34199999999999997,0.523,0.288
0.329,0.273,0.2492,0.262,0.319,0.346,0.5650000000000001,0.605
0.331,0.27,0.38439999999999996,0.22000000000000003,0.4205,0.35,0.5660000000000001,0.603
0.333,0.268,0.21680000000000002,0.258,0.41950000000000004,0.354,0.567,0.603
0.337,0.265,0.2144,0.258,0.418,0.358,0.568,0.6
0.33799999999999997,0.263,0.2136,0.20800000000000002,0.418,0.362,0.5690000000000001,0.5980000000000001
0.34199999999999997,0.662,0.2124,0.20400000000000001,0.417,0.366,0.9650000000000001,0.596
0.344,0.256,0.2116,0.202,0.42699999999999994,0.37,0.537,0.595
0.34700000000000003,0.251,0.21200000000000002,0.198,0.2725,0.374,0.572,0.593
0.348,0.248,0.3552,0.25,0.27549999999999997,0.378,0.9349999999999999,0.591
0.352,0.24300000000000002,0.3548,0.2,0.639,0.382,0.575,0.5900000000000001
0.354,0.24,0.3548,0.252,0.41150000000000003,0.386,0.575,0.588
0.357,0.23700000000000002,0.3544,0.248,0.4085,0.39,0.576,0.587
0.359,0.23399999999999999,0.3536,0.246,0.40800000000000003,0.394,0.577,0.585
0.363,0.231,0.23879999999999998,0.18,0.2595,0.16999999999999998,0.579,0.584
0.364,0.229,0.238,0.176,0.40700000000000003,0.4,0.58,0.5820000000000001
0.367,0.22599999999999998,0.238,0.174,0.40599999999999997,0.404,0.58,0.581
0.367,0.22599999999999998,0.3704,0.172,0.40549999999999997,0.404,0.58,0.58
0.367,0.229,0.238,0.23399999999999999,0.40549999999999997,0.174,0.58,0.58
0.367,0.231,0.3532,0.172,0.40549999999999997,0.174,0.58,0.58
0.367,0.22799999999999998,0.23759999999999998,0.23399999999999999,0.40549999999999997,0.174,0.58,0.58
0.368,0.227,0.23759999999999998,0.23399999999999999,0.40499999999999997,0.174,0.58,0.58
0.368,0.22599999999999998,0.23759999999999998,0.23399999999999999,0.40499999999999997,0.174,0.236,0.58
0.397,0.22599999999999998,0.2372,0.23399999999999999,0.40549999999999997,0.174,0.236,0.58
0.397,0.22599999999999998,0.238,0.16799999999999998,0.40549999999999997,0.174,0.479,0.58
0.368,0.22599999999999998,0.238,0.23399999999999999,0.6144999999999999,0.174,0.899,0.58
0.369,0.22599999999999998,0.2384,0.16799999999999998,0.614,0.296,1.0,0.58
0.369,0.22599999999999998,0.2384,0.16999999999999998,0.614,0.296,0.58,0.58
0.355,0.22599999999999998,0.3536,0.16799999999999998,0.614,0.294,0.5860000000000001,0.58
0.28300000000000003,0.22599999999999998,0.238,0.23399999999999999,0.301,0.16799999999999998,0.579,0.58
0.351,0.225,0.18919999999999998,0.16799999999999998,0.509,0.16799999999999998,0.47800000000000004,0.58
0.34700000000000003,0.225,0.3548,0.16599999999999998,0.5135,0.16799999999999998,0.23900000000000002,0.58
0.348,0.22400000000000003,0.3552,0.16599999999999998,0.3055,0.16599999999999998,0.579,0.579
0.348,0.22400000000000003,0.5224,0.16599999999999998,0.4765,0.16599999999999998,0.5780000000000001,0.579
0.348,0.22400000000000003,0.5236,0.16599999999999998,0.2995,0.16599999999999998,0.45,0.58
0.348,0.22400000000000003,0.5244,0.16599999999999998,0.2995,0.16599999999999998,0.45,0.28900000000000003
0.348,0.22400000000000003,0.524,0.16599999999999998,0.29900000000000004,0.16599999999999998,0.5780000000000001,0.58
0.34900000000000003,0.22400000000000003,0.3976,0.16399999999999998,0.29900000000000004,0.16399999999999998,0.5780000000000001,0.58
0.34900000000000003,0.22400000000000003,0.40519999999999995,0.16399999999999998,0.29900000000000004,0.16399999999999998,0.577,0.58
0.29,0.22400000000000003,0.40519999999999995,0.16399999999999998,0.2995,0.16399999999999998,0.577,0.581
0.35,0.22400000000000003,0.5236,0.16399999999999998,0.29900000000000004,0.16399999999999998,0.577,0.58
0.35,0.225,0.3916,0.162,0.2995,0.162,0.577,0.58
0.35,0.22400000000000003,0.44000000000000006,0.162,0.46699999999999997,0.162,0.577,0.579
0.282,0.22400000000000003,0.4404,0.162,0.46699999999999997,1.0,0.577,0.579
0.27999999999999997,0.225,0.442,0.162,0.465,0.18,0.576,0.58
0.27999999999999997,0.231,0.4276,0.162,0.465,0.16,0.576,0.58
0.27999999999999997,0.23700000000000002,0.5232,0.158,0.3645,0.176,0.576,0.58
0.27999999999999997,0.579,0.5232,0.158,0.46449999999999997,0.16,0.575,0.375
0.28900000000000003,0.227,0.522,0.156,0.364,0.158,0.575,0.7929999999999999
0.27999999999999997,0.225,0.5216000000000001,0.156,0.46299999999999997,0.158,0.575,0.7929999999999999
0.27999999999999997,0.22599999999999998,0.5236,0.156,0.29,0.156,0.575,0.7929999999999999
0.22599999999999998,0.22599999999999998,0.5236,0.156,0.29,0.154,0.575,0.8220000000000001
0.16,0.23199999999999998,0.5396,0.154,0.2575,0.156,0.575,0.8220000000000001
0.161,0.231,0.5236,0.154,0.2905,0.156,0.575,0.8220000000000001
0.16299999999999998,0.225,0.5227999999999999,0.154,0.29,0.156,0.576,0.794
0.16399999999999998,0.577,0.5216000000000001,0.154,0.29,0.158,0.577,0.794
0.16599999999999998,0.576,0.5216000000000001,0.152,0.29100000000000004,0.162,0.5780000000000001,0.794
0.288,0.576,0.5224,0.152,0.29100000000000004,0.162,0.579,0.795
0.236,0.575,0.522,0.15,0.292,0.16599999999999998,0.58,0.795
0.174,0.575,0.5224,0.15,0.2925,0.16999999999999998,0.5820000000000001,0.796
0.177,0.22999999999999998,0.5216000000000001,0.148,0.29100000000000004,0.172,0.583,0.796
0.24500000000000002,0.22799999999999998,0.5212,0.146,0.2915,0.174,0.585,0.7969999999999999
0.24900000000000003,0.225,0.5216000000000001,0.146,0.258,0.178,0.587,0.798
0.253,0.22200000000000003,0.5208,0.144,0.4385,0.182,0.589,0.799
0.191,0.221,0.542,0.142,0.441,0.186,0.5900000000000001,0.799
0.311,0.219,0.5599999999999999,0.13999999999999999,0.44349999999999995,0.19,0.592,0.799
0.263,0.217,0.5208,0.13999999999999999,0.391,0.194,0.396,0.8
0.318,0.215,0.52,0.13799999999999998,0.393,0.198,0.596,0.8
0.322,0.21400000000000002,0.5212,0.136,0.4465,0.202,0.5980000000000001,0.8009999999999999
0.325,0.209,0.5212,0.136,0.44749999999999995,0.20600000000000002,0.6,0.8019999999999999
0.329,0.20600000000000002,0.5187999999999999,0.134,0.45,0.20800000000000002,0.602,0.8029999999999999
0.331,0.205,0.5212,0.132,0.45099999999999996,0.21200000000000002,0.603,0.8029999999999999
0.335,0.5660000000000001,0.5216000000000001,0.13,0.4525,0.21600000000000003,0.605,0.8039999999999999
0.33799999999999997,0.5650000000000001,0.5176000000000001,0.13,0.454,0.22000000000000003,0.607,0.805
0.34199999999999997,0.5650000000000001,0.518,0.128,0.4545,0.22400000000000003,0.609,0.806
0.34500000000000003,0.564,0.5164,0.126,0.45549999999999996,0.22799999999999998,0.611,0.808
0.34900000000000003,0.193,0.5156,0.126,0.2645,0.22999999999999998,0.613,0.808
0.352,0.184,0.5168,0.124,0.2645,0.23399999999999999,0.614,0.8029999999999999
0.356,0.182,0.516,0.122,0.267,0.238,0.616,0.8039999999999999
0.359,0.18,0.5156,0.12,0.26749999999999996,0.242,0.618,0.805
0.362,0.16299999999999998,0.5147999999999999,0.12,0.29900000000000004,0.246,0.62,0.8119999999999999
0.365,0.161,0.5147999999999999,0.118,0.465,0.25,0.622,0.8119999999999999
0.369,0.158,0.5147999999999999,0.11599999999999999,0.26949999999999996,0.254,0.624,0.8099999999999999
0.372,0.155,0.5136000000000001,0.11599999999999999,0.466,0.256,0.626,0.391
0.376,0.152,0.5132,0.11399999999999999,0.466,0.26,0.628,0.39
0.378,0.15,0.5128,0.11200000000000002,0.26749999999999996,0.264,0.629,0.384
0.382,0.147,0.5132,0.11000000000000001,0.47050000000000003,0.268,0.631,0.383
0.385,0.144,0.5128,0.11000000000000001,0.5015,0.272,0.45999999999999996,0.383
0.389,0.143,0.512,0.10800000000000001,0.269,0.274,0.46299999999999997,0.382
0.391,0.141,0.512,0.10600000000000001,0.269,0.27799999999999997,0.636,0.383
0.392,0.554,0.3588,0.10600000000000001,0.42000000000000004,0.282,0.636,0.818
0.391,0.554,0.512,0.10800000000000001,0.47350000000000003,0.27999999999999997,0.454,0.817
0.281,0.554,0.512,0.10600000000000001,0.472,0.27999999999999997,0.454,0.818
0.281,0.554,0.5115999999999999,0.10600000000000001,0.472,0.27799999999999997,0.454,0.818
0.282,0.5549999999999999,0.512,0.10600000000000001,0.4715,0.27599999999999997,0.454,0.818
0.281,0.5549999999999999,0.3544,0.10600000000000001,0.4715,0.27599999999999997,0.454,0.818
0.281,0.5549999999999999,0.3544,0.10600000000000001,0.471,0.274,0.454,0.818
0.29100000000000004,0.5559999999999999,0.3544,0.10400000000000001,0.4715,0.274,0.454,0.378
0.281,0.557,0.36,0.10400000000000001,0.4715,0.274,0.454,0.375
0.29100000000000004,0.557,0.5172,0.10400000000000001,0.4715,0.274,0.454,0.375
0.29,0.5690000000000001,0.4176,0.10400000000000001,0.472,0.274,0.454,0.817
0.29,0.5650000000000001,0.5172,0.10400000000000001,0.472,0.274,0.454,0.314
0.28900000000000003,0.564,0.5172,0.10400000000000001,0.472,0.274,0.454,0.375
0.28900000000000003,0.5650000000000001,0.4888,0.10400000000000001,0.4715,0.274,0.45499999999999996,0.757
0.288,0.564,0.4888,0.10400000000000001,0.471,0.272,0.45499999999999996,0.817
0.28900000000000003,0.563,0.3244,0.10400000000000001,0.471,0.272,0.45499999999999996,0.817
0.288,0.5549999999999999,0.324,0.10400000000000001,0.4715,0.272,0.45499999999999996,0.818
0.288,0.5549999999999999,0.3136,0.10400000000000001,0.471,0.272,0.454,0.818
0.288,0.173,0.3856,0.10400000000000001,0.471,0.272,0.45499999999999996,0.817
0.284,0.5559999999999999,0.47759999999999997,0.10200000000000001,0.471,0.272,0.45499999999999996,0.817
0.352,0.5549999999999999,0.31320000000000003,0.10200000000000001,0.4025,0.272,0.454,0.817
0.399,0.5559999999999999,0.47800000000000004,0.10200000000000001,0.3835,0.27599999999999997,0.45599999999999996,0.757
0.561,0.5549999999999999,0.47759999999999997,0.10200000000000001,0.3265,0.272,0.45499999999999996,0.757
0.20099999999999998,0.5559999999999999,0.4768,0.10200000000000001,0.41550000000000004,0.27599999999999997,0.457,0.366
0.294,0.557,0.4768,0.10200000000000001,0.327,0.27,0.457,0.756
0.29700000000000004,1.0,0.3472,0.10200000000000001,0.327,0.27,0.458,0.316
0.223,1.0,0.346,0.10200000000000001,0.333,0.27,0.457,0.523
0.22200000000000003,1.0,0.32639999999999997,0.10200000000000001,0.331,0.27,0.398,0.756
0.22200000000000003,1.0,0.3316,0.1,0.41550000000000004,0.27,0.45599999999999996,0.756
0.22200000000000003,1.0,0.3316,0.1,0.41900000000000004,0.27,0.45599999999999996,0.346
0.221,1.0,0.2904,0.1,0.4535,0.27,0.399,0.52
0.211,0.605,0.29,0.0,0.51,0.27,0.28500000000000003,0.644
0.191,0.605,0.29,0.0,0.506,0.27,0.315,0.644
0.27999999999999997,0.605,0.4344,0.1,0.506,0.27,0.398,0.758
0.637,0.589,0.2768,1.0,0.508,0.27,0.4,0.22999999999999998
0.637,0.588,0.2764,0.1,0.3305,0.274,0.33799999999999997,0.229
0.281,0.589,0.2768,0.1,0.5535,0.27599999999999997,0.337,0.227
0.29300000000000004,0.588,0.434,0.10200000000000001,0.5495,0.272,0.313,0.229
0.282,0.756,0.2696,0.10200000000000001,0.5195000000000001,0.118,0.311,0.227
0.46299999999999997,1.0,0.434,0.10400000000000001,0.517,0.11599999999999999,0.312,0.642
0.461,1.0,0.2824,0.10600000000000001,0.487,0.11399999999999999,0.196,0.23199999999999998
0.137,1.0,0.36360000000000003,0.10600000000000001,0.5095,0.11399999999999999,0.196,0.34700000000000003
0.136,0.5860000000000001,0.364,0.10400000000000001,0.279,0.11399999999999999,0.198,0.585
0.136,0.5860000000000001,0.7296,0.10200000000000001,0.27799999999999997,0.27599999999999997,0.194,0.585
0.136,0.585,0.364,1.0,0.27749999999999997,0.282,0.192,0.22799999999999998
0.136,0.585,0.364,1.0,0.27749999999999997,0.27599999999999997,0.142,0.223
0.136,0.41100000000000003,0.36360000000000003,1.0,0.3795,0.27799999999999997,0.142,0.22400000000000003
0.136,0.41100000000000003,0.5528,1.0,0.4245,0.10800000000000001,0.142,0.223
0.136,0.41,0.55,1.0,0.3485,0.10600000000000001,0.199,0.24100000000000002
0.137,0.409,0.5496000000000001,0.21000000000000002,0.5205,0.10400000000000001,0.141,0.24
0.137,0.40800000000000003,0.73,0.20600000000000002,0.272,0.10400000000000001,0.5,0.22599999999999998
0.13799999999999998,0.409,0.7296,0.202,0.2665,0.10400000000000001,0.143,0.639
0.13899999999999998,0.40800000000000003,0.73,0.202,0.267,0.158,0.143,0.639
0.141,0.40800000000000003,0.7296,0.202,0.3185,0.10400000000000001,0.142,0.639
0.13899999999999998,0.40800000000000003,0.7296,0.202,0.3155,0.10200000000000001,0.141,0.639
0.13899999999999998,0.40800000000000003,0.7296,0.202,0.26749999999999996,0.10400000000000001,0.145,0.233
0.13899999999999998,0.40800000000000003,0.7296,0.202,0.267,0.158,0.16,0.639
0.13899999999999998,0.40800000000000003,0.73,0.202,0.267,0.10400000000000001,0.144,0.639
0.13899999999999998,0.40800000000000003,0.7296,0.202,0.267,0.158,0.144,0.639
0.141,0.40800000000000003,0.7352000000000001,0.174,0.267,0.10600000000000001,0.144,0.639
0.141,0.40599999999999997,0.7308,0.172,0.2665,0.122,0.142,0.64
0.13999999999999999,0.40599999999999997,0.7296,0.172,0.26749999999999996,0.10800000000000001,0.143,0.64
0.13999999999999999,0.404,0.7304,0.16799999999999998,0.26749999999999996,0.10800000000000001,0.143,0.641
0.141,0.40199999999999997,0.7288,0.16599999999999998,0.267,0.11000000000000001,0.144,0.223
0.142,0.4,0.7048,0.16599999999999998,0.49050000000000005,0.11000000000000001,0.144,0.223
0.193,0.399,0.7492,0.16399999999999998,0.2685,0.11200000000000002,0.196,0.22200000000000003
0.196,0.396,0.7252,0.162,0.269,0.11399999999999999,0.198,0.22200000000000003
0.198,0.394,0.5660000000000001,0.158,0.322,0.11599999999999999,0.2,0.22200000000000003
0.2,0.392,0.5656,0.156,0.3175,0.118,0.202,0.22200000000000003
0.202,0.391,0.5024,0.156,0.2685,0.12,0.20299999999999999,0.223
0.202,0.39,0.5404,0.154,0.268,0.12,0.20400000000000001,0.22200000000000003
0.20099999999999998,0.39,0.384,1.0,0.26749999999999996,0.118,0.20400000000000001,0.22200000000000003
0.20099999999999998,0.39,0.5404,1.0,0.268,0.118,0.20400000000000001,0.223
0.20099999999999998,0.39,0.5892000000000001,1.0,0.268,0.118,0.20299999999999999,0.223
0.20099999999999998,0.39,0.5892000000000001,1.0,0.268,0.118,0.20400000000000001,0.22599999999999998
0.20099999999999998,0.39,0.5416000000000001,1.0,0.268,0.118,0.20400000000000001,0.22400000000000003
0.20099999999999998,0.39,0.3724,1.0,0.2685,0.118,0.20400000000000001,0.22400000000000003
0.202,0.391,0.5888,1.0,0.2185,0.11599999999999999,0.207,0.22400000000000003
0.202,0.361,0.5888,1.0,0.2185,0.11599999999999999,0.225,0.225
0.202,0.39,0.518,0.152,0.21749999999999997,0.11599999999999999,0.20600000000000002,0.22599999999999998
0.20299999999999999,0.33599999999999997,0.5656,0.152,0.217,0.11399999999999999,0.20299999999999999,0.647
0.20400000000000001,0.46799999999999997,0.5588,0.15,0.2165,0.11399999999999999,0.20299999999999999,0.647
0.213,0.82,0.558,0.15,0.21549999999999997,0.11399999999999999,0.20299999999999999,0.647
0.21400000000000002,0.335,0.5568,0.148,0.215,0.11399999999999999,0.20299999999999999,0.647
0.217,0.335,0.5568,0.148,0.2145,0.11399999999999999,0.20299999999999999,0.648
0.21800000000000003,0.393,0.5568,0.148,0.21549999999999997,0.11399999999999999,0.20299999999999999,0.648
0.21600000000000003,0.392,0.5568,0.148,0.21549999999999997,0.11599999999999999,0.205,0.648
0.217,0.394,0.558,0.146,0.21600000000000003,0.118,0.20600000000000002,0.648
0.219,0.392,0.558,0.146,0.217,0.12,0.207,0.649
0.22400000000000003,0.386,0.5564,0.144,0.21800000000000003,0.122,0.209,0.65
0.22200000000000003,0.383,0.5564,0.144,0.219,0.132,0.21200000000000002,0.651
0.225,0.382,0.5564,0.142,0.2205,0.136,0.21400000000000002,0.651
0.231,0.325,0.5564,0.13999999999999999,0.22200000000000003,0.134,0.21600000000000003,0.6519999999999999
0.23399999999999999,0.323,0.5559999999999999,0.13799999999999998,0.2225,0.136,0.21800000000000003,0.653
0.23199999999999998,0.322,0.5559999999999999,0.136,0.22400000000000003,0.13999999999999999,0.221,0.654
0.231,0.373,0.5559999999999999,0.136,0.22549999999999998,0.144,0.22400000000000003,0.655
0.233,0.372,0.7283999999999999,0.134,0.227,0.148,0.227,0.6559999999999999
0.23500000000000001,0.375,0.7288,0.132,0.229,0.15,0.229,0.657
0.251,0.371,0.648,0.13,0.22949999999999998,0.154,0.23199999999999998,0.658
0.254,0.369,0.7524,0.128,0.23199999999999998,0.158,0.23500000000000001,0.658
0.259,0.366,0.5812,0.126,0.23349999999999999,0.162,0.238,0.659
0.262,0.36,0.5816,0.124,0.23500000000000001,0.16399999999999998,0.24,0.6599999999999999
0.265,0.32799999999999996,0.5820000000000001,0.124,0.23650000000000002,0.16799999999999998,0.242,0.242
0.268,0.366,0.4988,0.122,0.2375,0.172,0.24500000000000002,0.24100000000000002
0.273,0.32599999999999996,0.49720000000000003,0.12,0.2395,0.176,0.248,0.23900000000000002
0.27599999999999997,0.362,0.4968,0.118,0.3045,0.178,0.251,0.24
0.27799999999999997,0.322,0.508,0.118,0.304,0.182,0.252,0.24
0.282,0.318,0.6596,0.124,0.306,0.184,0.255,0.665
0.28500000000000003,0.33399999999999996,0.5844,0.122,0.2455,0.188,0.257,0.666
0.263,0.33399999999999996,0.49160000000000004,0.122,0.24700000000000003,0.19,0.26,0.667
0.265,0.33199999999999996,0.5804,0.12,0.2465,0.192,0.261,0.667
0.265,0.314,0.6628000000000001,0.12,0.24700000000000003,0.192,0.261,0.667
0.288,0.31,0.49160000000000004,0.12,0.24700000000000003,0.192,0.26,0.667
0.288,0.308,0.4908,0.12,0.24700000000000003,0.192,0.262,0.667
0.265,0.33799999999999997,0.4908,0.12,0.24700000000000003,0.192,0.262,0.667
0.265,0.33799999999999997,0.4908,0.12,0.24700000000000003,0.192,0.262,0.667
0.29,0.33799999999999997,0.4904,0.12,0.24700000000000003,0.192,0.262,0.667
0.29,0.337,0.4904,0.12,0.24700000000000003,0.194,0.262,0.6679999999999999
0.29100000000000004,0.33799999999999997,0.4904,0.12,0.248,0.194,0.264,0.6679999999999999
0.292,0.33799999999999997,0.5736,0.118,0.24900000000000003,0.196,0.264,0.6679999999999999
0.29500000000000004,0.33399999999999996,0.562,0.11599999999999999,0.24900000000000003,0.198,0.265,0.669
0.361,0.333,0.47800000000000004,0.11599999999999999,0.309,0.2,0.267,0.67
0.273,0.32999999999999996,0.5608,0.11399999999999999,0.252,0.202,0.269,0.67
0.302,0.32799999999999996,0.5608,0.11000000000000001,0.2535,0.20600000000000002,0.271,0.671
0.294,0.32599999999999996,0.5604,0.11000000000000001,0.272,0.20800000000000002,0.273,0.671
0.29700000000000004,0.324,0.47519999999999996,0.11200000000000002,0.256,0.21200000000000002,0.27599999999999997,0.6719999999999999
0.362,0.322,0.6668000000000001,0.11000000000000001,0.2565,0.21600000000000003,0.27799999999999997,0.673
0.364,0.319,0.5588,0.11000000000000001,0.259,0.22000000000000003,0.281,0.674
0.366,0.316,0.5644,0.10800000000000001,0.26,0.22200000000000003,0.28300000000000003,0.674
0.311,0.313,0.5192,0.10600000000000001,0.261,0.23199999999999998,0.286,0.675
0.314,0.311,0.5776,0.10400000000000001,0.261,0.22999999999999998,0.28900000000000003,0.6759999999999999
0.391,0.308,0.576,0.10200000000000001,0.263,0.23399999999999999,0.292,0.6769999999999999
0.321,0.305,0.4868,0.10200000000000001,0.2395,0.238,0.29500000000000004,0.678
0.359,0.308,0.5728,0.0,0.2415,0.242,0.298,0.679
0.40099999999999997,0.5,0.48719999999999997,0.0,0.2435,0.246,0.3,0.6799999999999999
0.372,0.248,0.5728,0.0,0.2455,0.25,0.303,0.6809999999999999
0.373,0.24700000000000003,0.4864,0.0,0.24700000000000003,0.254,0.306,0.682
0.358,0.24500000000000002,0.4824,0.0,0.2495,0.256,0.31,0.683
0.361,0.24300000000000002,0.4828,0.0,0.251,0.26,0.312,0.683
0.365,0.24100000000000002,0.45759999999999995,0.0,0.2535,0.264,0.314,0.6839999999999999
0.369,0.23900000000000002,0.47800000000000004,0.0,0.256,0.268,0.316,0.6849999999999999
0.373,0.738,0.47800000000000004,0.0,0.258,0.27,0.319,0.686
0.375,0.736,0.45599999999999996,0.0,0.264,0.274,0.322,0.687
0.379,0.735,0.4556,0.0,0.2605,0.27799999999999997,0.323,0.687
0.381,0.733,0.45599999999999996,0.0,0.2615,0.286,0.325,0.688
